id_transacao,id_cliente,valor,tipo,banco_origem,banco_destino,data,data_part,banco_origem_nome,banco_destino_nome,cpf_mascarado,cidade,estado
2541c069-c57f-4222-a9ce-c5f0cee062f8,9c50d849-96ad-484f-8eb3-de334d96fc97,6048.8,PIX,341,237,2025-06-20 01:13:41.271095,2025-06-20,Itaú Unibanco,Bradesco,***.817.***-19,Cabaceiras,SC
01fd746f-1274-4afd-889a-c98930c273f6,ba4bec6c-4993-4e16-b8cd-c278a8eb34c0,1473.86,Cartão,237,104,2025-06-20 13:35:07.052194,2025-06-20,Bradesco,Caixa Econômica Federal,***.380.***-50,São José do Goiabal,BA
1e3c59e2-f9cf-4602-9a13-8f4f0ece25ab,e0e00037-4cf1-415d-9e0b-4d78dbf66b42,7740.75,Cartão,341,033,2025-06-20 16:47:34.390804,2025-06-20,Itaú Unibanco,Santander,***.149.***-60,Cedral,RS
7508e978-6d14-4bcc-b6d6-beeb69180511,0f589c27-22a1-4919-b8cd-c3c8ff372421,2804.19,Cartão,237,104,2025-06-20 02:45:17.360483,2025-06-20,Bradesco,Caixa Econômica Federal,***.952.***-09,Irajuba,TO
7dca7c97-2b18-44f4-b934-449147d0b179,c22670c9-305e-41aa-bd3d-7b09bec60e15,4350.83,TED,104,001,2025-06-20 11:00:23.163343,2025-06-20,Caixa Econômica Federal,Banco do Brasil,***.534.***-06,Boa Vista do Cadeado,PR
4c67d733-b5c9-4df5-a00e-bc95718305c6,20b40e44-a5ae-4be9-a35c-aa243fcc2861,4506.06,TED,001,104,2025-06-20 22:47:11.216712,2025-06-20,Banco do Brasil,Caixa Econômica Federal,***.763.***-09,Barreirinha,RO
e04a1767-644f-4233-9385-a2b67be9dd8c,9f9c218d-6de1-436b-bcb8-b9f8091eabed,4965.77,DOC,104,237,2025-06-20 03:54:59.997081,2025-06-20,Caixa Econômica Federal,Bradesco,***.071.***-75,Americano do Brasil,MT
6c05b82a-ed39-41f0-be62-5886b4dbe01d,f0fc6d5e-5eb5-4491-85a0-705425cccd4b,7577.0,DOC,033,001,2025-06-20 20:56:45.049147,2025-06-20,Santander,Banco do Brasil,***.254.***-17,Riachão,RS
4516187b-f083-44a4-9aca-9d87ee3c672d,047564e2-4071-47dc-959d-a4bd06fc3277,2092.78,TED,104,033,2025-06-20 13:25:45.407514,2025-06-20,Caixa Econômica Federal,Santander,***.930.***-80,Rio Formoso,TO
3d329aa1-192c-412c-9adf-750d700f810b,252bf819-1654-45d3-ad8f-401aec1e78c1,7362.95,TED,104,104,2025-06-20 08:46:16.380529,2025-06-20,Caixa Econômica Federal,Caixa Econômica Federal,***.964.***-83,Sede Nova,TO
8981d195-7dfa-4a3a-9d51-109b42071c2d,a9b8a4cb-b7f2-4ac5-8db8-3f72a51b45de,6784.72,DOC,237,001,2025-06-20 05:39:03.463486,2025-06-20,Bradesco,Banco do Brasil,***.051.***-06,São Domingos,MS
4f13d538-373c-4605-93ee-8dfca4087e47,02788ca8-4583-4006-b693-4e6cb88a2427,6346.38,PIX,033,033,2025-06-20 16:04:38.430099,2025-06-20,Santander,Santander,***.796.***-10,São Joaquim do Monte,RS
7b0ca7f3-9f24-4120-8285-ca0c49832cbc,761dfff5-16d4-493d-be90-1ca015b41bf9,1719.09,Cartão,104,341,2025-06-20 01:28:31.739530,2025-06-20,Caixa Econômica Federal,Itaú Unibanco,***.261.***-77,Santo Antônio de Leverger,MT
18f9fedc-a932-4de1-b80a-a3ba0cb33f47,830b6621-3dda-45fa-a811-e6ad2315676a,7753.18,PIX,001,237,2025-06-20 02:17:41.259839,2025-06-20,Banco do Brasil,Bradesco,***.091.***-12,Cruzília,SP
e5b7e10d-9cb8-4d71-8551-8fad4bfab72e,e9d244c1-d93b-4c9b-8adf-e3e64c6e0baa,3192.54,DOC,033,104,2025-06-20 13:51:30.502890,2025-06-20,Santander,Caixa Econômica Federal,***.509.***-51,Garopaba,MG
9fb672f4-fdc3-4099-bec3-9e579fe6f2d2,2447d356-7a46-486e-8ddf-726debc43fae,958.51,PIX,033,104,2025-06-20 17:14:22.029798,2025-06-20,Santander,Caixa Econômica Federal,***.402.***-06,Bandeira do Sul,MG
0a291a53-06f7-4f2b-875c-bef4cb66ab8f,70aaa372-d791-4dfd-88a2-390f53136997,1893.23,Cartão,237,341,2025-06-20 01:01:40.123794,2025-06-20,Bradesco,Itaú Unibanco,***.956.***-05,Araguaiana,PR
4c5bd6db-a6d7-425e-be4e-f1f5a00ff57f,be4eafda-da0e-4e35-848a-e54cca9ed91f,1291.21,PIX,104,341,2025-06-20 17:51:14.395779,2025-06-20,Caixa Econômica Federal,Itaú Unibanco,***.071.***-70,Telêmaco Borba,RN
c9e2fca2-1e31-40c3-b11a-0ba608007700,0463a5f2-9f61-4012-96bc-0e6c46258cbe,1318.02,TED,104,341,2025-06-20 09:45:54.275067,2025-06-20,Caixa Econômica Federal,Itaú Unibanco,***.054.***-07,São Bento do Una,RS
4ad6920c-b1ae-4e3c-9145-d73748232baf,ebd4cacc-37b0-46f8-a82f-2bc8c1650781,972.12,PIX,033,033,2025-06-20 01:10:57.816888,2025-06-20,Santander,Santander,***.763.***-64,Jardinópolis,SC
c20f3f42-c2c0-4d10-a8de-c680665f571c,20bc464e-0c36-415d-a0a4-01eb6c964cfa,6193.06,Cartão,341,033,2025-06-20 12:59:21.257507,2025-06-20,Itaú Unibanco,Santander,***.324.***-88,Tanque Novo,PR
86c1a6ee-0e07-4ce6-b649-7a6894c9118b,0eb16ff7-8fd1-4361-8116-4c50cfb81d74,5935.95,PIX,104,104,2025-06-20 16:27:06.332674,2025-06-20,Caixa Econômica Federal,Caixa Econômica Federal,***.032.***-02,Itarumã,MG
d828bb3f-d7f1-4ce7-b887-d0955616c68a,3c5965e9-623b-4218-902d-415d3b7b88ca,2586.91,TED,033,341,2025-06-20 22:36:11.853577,2025-06-20,Santander,Itaú Unibanco,***.029.***-15,Erval Seco,MG
3b36bf25-c3f2-4753-81c8-8e9c89322802,2c10ddfc-529c-4a80-a6b3-eabaece79f1c,4102.33,DOC,104,341,2025-06-20 09:41:03.099250,2025-06-20,Caixa Econômica Federal,Itaú Unibanco,***.302.***-98,Itaúba,PR
78ec2b7e-c12c-40c3-84c9-7de94b6a0b58,681d7291-d280-4020-b832-7f7e043bea65,5177.22,Cartão,104,341,2025-06-20 02:47:50.319352,2025-06-20,Caixa Econômica Federal,Itaú Unibanco,***.875.***-41,Ribeirãozinho,PI
06e601d6-f2b5-427d-8bf8-bea9b5773c09,9af0fe56-0307-4046-be4e-06e9154b0442,2831.66,Cartão,001,104,2025-06-20 13:49:16.678184,2025-06-20,Banco do Brasil,Caixa Econômica Federal,***.603.***-00,Tabaporã,BA
f99f86d2-4e45-4b01-97c2-7cb86586cb6f,eb431ecf-7a25-46cc-89d5-684fcb142c85,6740.68,Cartão,001,033,2025-06-20 14:43:23.153468,2025-06-20,Banco do Brasil,Santander,***.682.***-28,Catanduvas,SC
31b16904-ccae-4b88-80f8-79b3ef28cf1d,e8bddfaf-17eb-455a-a8fc-2e95404c6125,1734.58,DOC,104,033,2025-06-20 10:00:37.638711,2025-06-20,Caixa Econômica Federal,Santander,***.701.***-78,Taperoá,MS
bd448605-4ed9-4073-99f8-35cca78b99f8,4a3d3112-e540-4f27-929e-161d32105264,6631.52,Cartão,341,104,2025-06-20 03:12:12.655682,2025-06-20,Itaú Unibanco,Caixa Econômica Federal,***.407.***-11,Adrianópolis,RS
4f554f5f-f851-4ce0-854d-c73a4ba2a1e1,1d91b094-0595-46ea-94ef-27dbe243dfa5,108.32,TED,341,104,2025-06-20 05:19:04.887537,2025-06-20,Itaú Unibanco,Caixa Econômica Federal,***.467.***-73,Itapuranga,AL
11f35350-12c6-46ed-bc4f-229220391a18,83e2ff9b-d9c3-4c11-b63d-a9eadf5fd177,978.03,PIX,033,341,2025-06-20 05:12:00.020218,2025-06-20,Santander,Itaú Unibanco,***.396.***-00,Coari,PR
45358664-c04f-4163-ad79-a4342ecbac54,c1857534-26da-41bf-8dcb-d5085b0455d1,1837.22,DOC,001,237,2025-06-21 16:31:58.339841,2025-06-21,Banco do Brasil,Bradesco,***.213.***-62,Nazarezinho,RO
25612e4c-7f52-45c4-b430-65bb4f7f6c7b,b53edfc6-439c-4095-899e-87886f13150a,2881.88,DOC,033,237,2025-06-21 23:54:41.371363,2025-06-21,Santander,Bradesco,***.940.***-20,Turvolândia,SP
4bcf2091-2baf-4f58-b58b-56dee084991f,17edf329-c38b-4070-9362-e8c7a206fd08,7068.27,DOC,237,341,2025-06-21 14:40:50.793383,2025-06-21,Bradesco,Itaú Unibanco,***.637.***-31,Nova Bassano,SC
2708d7e9-5a0e-4450-811f-4c4c581a65e4,f73099e0-e6c8-4cb9-bb82-b850c8ae7836,7642.74,PIX,104,104,2025-06-21 00:40:53.977298,2025-06-21,Caixa Econômica Federal,Caixa Econômica Federal,***.759.***-67,Orizona,MG
2c24b2e9-1e32-45c5-b13f-940cd850e803,d4576fd3-07fd-43d3-a0ec-775ced3a29fc,1756.24,TED,001,104,2025-06-21 04:13:59.833250,2025-06-21,Banco do Brasil,Caixa Econômica Federal,***.231.***-91,Santana da Vargem,MG
d13ccbef-db22-48ed-b403-96d7944cac78,4833a43f-f32f-4a94-bee7-d9e2264d45f8,6585.59,DOC,237,341,2025-06-21 12:40:15.265557,2025-06-21,Bradesco,Itaú Unibanco,***.029.***-87,Aiuruoca,RS
1dfef66e-dc6c-4e1c-964c-cbd6cfef0fc2,5b43edf8-854e-4328-b80f-a26d5ae8372f,7405.81,DOC,104,237,2025-06-21 14:16:37.252912,2025-06-21,Caixa Econômica Federal,Bradesco,***.251.***-64,Barra de São Miguel,SP
e8b9f1c9-5d41-478b-aaff-0ac2607fad18,76a20b53-1a30-4226-bf9e-50cee32a07d5,1876.53,PIX,033,104,2025-06-21 05:56:21.621104,2025-06-21,Santander,Caixa Econômica Federal,***.357.***-30,Rio Largo,MG
b335e8c7-86e8-4eaa-9bf9-7ff417e6796b,f7383a4a-b910-43a5-a873-f3db6d2efc62,5932.27,DOC,104,001,2025-06-21 04:58:38.003383,2025-06-21,Caixa Econômica Federal,Banco do Brasil,***.589.***-03,Itapissuma,GO
0a6a5f57-9c74-435c-9f0e-e09cbf60aa2f,98924a0b-138b-468a-9674-65e243f2c9a3,173.89,TED,104,104,2025-06-21 11:28:27.526131,2025-06-21,Caixa Econômica Federal,Caixa Econômica Federal,***.128.***-55,Tarrafas,MG
e68fa796-0621-4c00-94e6-10ba3867daa2,7e0af230-1314-4dd7-b129-24425ecd4341,3692.18,TED,033,104,2025-06-21 19:59:27.129322,2025-06-21,Santander,Caixa Econômica Federal,***.745.***-06,Itapissuma,MT
fe995b59-5714-490a-ba72-92d1c8f18cb1,bf5c0833-c277-4732-93ab-bd2f16ad24aa,5157.42,DOC,341,033,2025-06-21 14:32:31.112948,2025-06-21,Itaú Unibanco,Santander,***.257.***-20,Pará de Minas,RS
120dff41-0d9b-43f5-b765-d31d91d11e6f,edd6dea3-6a91-49fb-8d23-a04877a77c75,7124.78,Cartão,001,001,2025-06-21 03:51:33.165266,2025-06-21,Banco do Brasil,Banco do Brasil,***.803.***-00,Santa Ernestina,MT
29260621-f818-42b4-8ea8-7ff7322758f4,94e189d3-0d74-4d8b-9ac2-5b693eb3ad9b,7342.22,Cartão,237,237,2025-06-21 02:59:40.904535,2025-06-21,Bradesco,Bradesco,***.345.***-04,Ibiraiaras,RN
19fb127e-f0c4-4174-90b8-0067dcb63f4d,87812172-a26a-4a19-9335-dacf50d60839,4824.55,Cartão,104,033,2025-06-21 02:21:25.590308,2025-06-21,Caixa Econômica Federal,Santander,***.597.***-94,Santa Vitória,MS
156048aa-7296-411c-907c-f681ffb19818,3406f685-a26e-49c6-9c5e-f53981f230ff,1154.8,TED,341,237,2025-06-21 21:07:34.775621,2025-06-21,Itaú Unibanco,Bradesco,***.201.***-67,Quixeré,GO
9964e199-d97c-4629-9718-7609f76f79b2,2311326e-2602-4a78-966c-e09d05833628,4509.25,Cartão,001,001,2025-06-21 10:15:27.223193,2025-06-21,Banco do Brasil,Banco do Brasil,***.097.***-34,Pacatuba,RS
d2c5e621-705c-403b-aa48-534ea96bea6a,65d116a2-b263-4ca0-b741-d62540510495,7843.29,TED,104,341,2025-06-21 10:12:49.184186,2025-06-21,Caixa Econômica Federal,Itaú Unibanco,***.019.***-05,Quatro Pontes,PB
3d6460e0-87fd-4275-9fdb-80d41e8c2e42,f40a2751-409f-41bc-8696-8db22ed4dfd5,3293.38,Cartão,104,237,2025-06-21 20:35:58.808119,2025-06-21,Caixa Econômica Federal,Bradesco,***.375.***-66,Curral de Cima,GO
a7e1eade-a5f6-42ee-9207-6a6be19b1eaf,1e9d4237-6a5f-466e-a123-5f1d450591a1,6750.64,TED,001,341,2025-06-21 06:45:00.356336,2025-06-21,Banco do Brasil,Itaú Unibanco,***.078.***-41,Campo Alegre de Lourdes,PI
555127c6-ff80-47f6-8900-fb0d4bcf7166,ca1f324f-dd90-4451-8702-73494ca2dce2,545.07,PIX,104,001,2025-06-21 21:57:54.693392,2025-06-21,Caixa Econômica Federal,Banco do Brasil,***.104.***-80,Santa Bárbara,MG
0b1bf1f6-40b3-4758-9be3-f14069c870d5,467f5d1e-3fe0-41e4-8a66-963bac66f30b,7132.85,DOC,033,001,2025-06-21 17:37:02.615212,2025-06-21,Santander,Banco do Brasil,***.315.***-77,Paranacity,MG
a1a923f8-f29f-492f-b366-0ccc1d57dbdf,a0631e6f-cd72-40fa-acbc-17198a6db04e,486.28,TED,033,001,2025-06-21 20:24:46.307700,2025-06-21,Santander,Banco do Brasil,***.963.***-84,Tonantins,CE
72706616-c003-42e0-ad12-c1a9a66c6be2,106a88e8-e45e-41b4-a5e8-7eb41f5da169,3732.48,Cartão,237,104,2025-06-21 02:44:24.689255,2025-06-21,Bradesco,Caixa Econômica Federal,***.647.***-17,Juruaia,PI
ba1c00a7-e099-4ec5-8127-9e36fa4869d5,fbaa4fc9-9dbf-4874-85a4-4a5bb823729d,1947.36,DOC,033,237,2025-06-21 06:45:05.718529,2025-06-21,Santander,Bradesco,***.127.***-40,Mairipotaba,AM
db9a851c-2857-4173-9930-b64ba3813cde,4709b742-5a1a-4776-94b8-492f58024a4f,5567.93,PIX,104,341,2025-06-21 03:33:07.163252,2025-06-21,Caixa Econômica Federal,Itaú Unibanco,***.324.***-06,Nova Erechim,SP
56a890ab-86f8-414a-94da-fc91af291235,a5549555-90ec-4984-b3ba-60d726afc4ae,5022.61,TED,341,237,2025-06-21 22:05:44.884106,2025-06-21,Itaú Unibanco,Bradesco,***.514.***-97,Araucária,RO
cbc9434e-3764-4b35-84c6-7f90e97ea1db,ff1c2308-da35-4cc8-9721-fc945ae767ca,4744.7,Cartão,104,237,2025-06-21 21:53:14.443233,2025-06-21,Caixa Econômica Federal,Bradesco,***.971.***-40,Rondon,BA
3a68ec3e-ad74-4ca6-b686-e2e731dceb71,7c19b4cc-1223-4a89-bf58-dd1a6d3e4bca,1638.61,TED,237,001,2025-06-21 03:01:55.512519,2025-06-21,Bradesco,Banco do Brasil,***.519.***-55,Santa Rosa do Piauí,RS
9f63cb3e-198d-4086-a052-58fa1803f8b4,c97d39ff-2811-458f-8250-96d0cbc9bc9a,1504.31,TED,341,237,2025-06-21 12:35:23.167799,2025-06-21,Itaú Unibanco,Bradesco,***.895.***-86,Buritirama,PI
442f50d3-d2d6-43a9-998e-da8e3e717357,b636ac92-ecaa-4a50-9636-7e7ef7f64101,7712.16,DOC,341,341,2025-06-21 22:19:00.078396,2025-06-21,Itaú Unibanco,Itaú Unibanco,***.576.***-80,Pinheirinho do Vale,RN
373af87d-1963-4cbc-99bd-9bcb1d7b562f,692c7f83-9784-4407-97c8-40376d288f37,1756.94,PIX,341,104,2025-06-21 06:31:46.773526,2025-06-21,Itaú Unibanco,Caixa Econômica Federal,***.036.***-33,Guia Lopes da Laguna,GO
307b8114-90bc-4c64-8b0a-8b792a52eada,38a1a07a-e1aa-47eb-864b-95f7b56ee03d,6149.14,TED,341,237,2025-06-21 05:28:22.290544,2025-06-21,Itaú Unibanco,Bradesco,***.768.***-22,Progresso,SC
4ede0a27-d6ad-4246-b809-433e46982146,fd8874ac-4059-4d4e-8521-d4425f3e03f9,100.9,Cartão,237,001,2025-06-21 20:10:59.983430,2025-06-21,Bradesco,Banco do Brasil,***.403.***-50,Ponte Preta,AL
61ae8ac5-a276-458f-9395-02dda51ad77e,ea9b940e-db30-4fa0-8227-7454bf57f9fa,300.66,Cartão,001,033,2025-06-21 18:07:35.917455,2025-06-21,Banco do Brasil,Santander,***.321.***-19,Cambira,MG
df29b414-89d3-4b69-ab63-eeef2015bf45,d6ef2b3d-dcd1-4628-ad51-6744e7d375bd,4496.81,PIX,341,001,2025-06-21 06:08:19.243155,2025-06-21,Itaú Unibanco,Banco do Brasil,***.689.***-01,Caçapava do Sul,PR
b464e8f7-ab35-4d76-9f66-2f634a1a0b29,ab39c3c5-2d49-4d84-907b-51d0c298d962,3741.69,DOC,104,033,2025-06-21 17:31:59.086212,2025-06-21,Caixa Econômica Federal,Santander,***.390.***-65,Barrocas,PB
7bc8040d-63df-4950-906d-832945ef3940,f9d98f1f-7ba8-40bc-a471-72972a87e32c,6054.01,Cartão,237,001,2025-06-21 05:05:31.543835,2025-06-21,Bradesco,Banco do Brasil,***.157.***-90,Aroeiras do Itaim,PA
cab424b1-277e-4f0a-bd90-34e43cc0199b,426cf16e-8aff-409d-b5ca-61c874f00422,6500.26,Cartão,341,237,2025-06-21 08:11:12.186278,2025-06-21,Itaú Unibanco,Bradesco,***.423.***-13,Anitápolis,CE
a4254689-1e82-48ee-9838-fe2346598f3a,01545a75-df3c-4819-9d28-603e95df7582,7873.44,TED,033,237,2025-06-21 04:23:16.297710,2025-06-21,Santander,Bradesco,***.801.***-02,Quatis,PR
07e992cc-494f-4a83-82ce-ccae0d11aa50,718fa764-0aea-4f56-8cbe-a84d7c05cff1,6107.81,Cartão,104,001,2025-06-21 11:48:06.002887,2025-06-21,Caixa Econômica Federal,Banco do Brasil,***.962.***-86,Pedro II,MG
4a7aec09-6b18-4194-8d93-d36d6741cb3a,ad0ad7d8-fc41-454b-b791-84206d513746,3381.63,Cartão,033,033,2025-06-21 00:25:02.882007,2025-06-21,Santander,Santander,***.587.***-44,Taquaral de Goiás,MG
c656a1c8-b1b6-4632-a487-e67b939ebde7,2a755bb1-7f0f-442a-8e0a-b7de8d224a60,3572.82,TED,104,341,2025-06-21 10:31:54.333897,2025-06-21,Caixa Econômica Federal,Itaú Unibanco,***.896.***-39,Tanhaçu,ES
c1509769-34da-4f03-bbcd-e36a33f93277,731919dc-2817-4067-a4ad-09b9857518bd,2679.52,TED,341,033,2025-06-21 14:54:58.308485,2025-06-21,Itaú Unibanco,Santander,***.306.***-84,Resplendor,MS
92b8ec4f-171f-4752-9b60-1c286964fe27,96ea1f1e-c588-4e3e-bcf7-1581159269ca,2879.12,TED,341,237,2025-06-21 03:07:31.214384,2025-06-21,Itaú Unibanco,Bradesco,***.538.***-92,Tufilândia,MA
63a6e59c-40cd-4308-af21-0cfbcf9fc1e2,f398b90e-ec0f-47a4-8445-8f6b65d46f51,6583.64,DOC,237,001,2025-06-21 05:21:24.948068,2025-06-21,Bradesco,Banco do Brasil,***.536.***-26,Turmalina,GO
6d1d9bf3-bf30-4426-a833-f7b98b676cd4,5c7cd13e-e45b-44f5-b3a7-697d29806bf1,2774.92,DOC,104,237,2025-06-21 23:07:57.140802,2025-06-21,Caixa Econômica Federal,Bradesco,***.905.***-83,Contenda,BA
4e575135-36a7-4316-b8f3-2856b9d64e41,37c6e9fb-e7a6-46d8-a98c-f20ea6c210ad,6147.16,Cartão,001,104,2025-06-21 20:58:31.203367,2025-06-21,Banco do Brasil,Caixa Econômica Federal,***.450.***-10,Lauro Müller,BA
3d600a81-390d-4b91-8b90-ed3600de4813,da66cea2-58bd-48f0-be3d-6a4d8f0c1c20,3635.17,PIX,033,341,2025-06-21 07:07:34.279746,2025-06-21,Santander,Itaú Unibanco,***.152.***-90,Amapá do Maranhão,RJ
20f676ef-0f3d-45a4-b5f8-6ea639b25066,90af250d-8dfe-4e53-9f99-020072eceb5b,7688.12,PIX,033,341,2025-06-21 10:12:45.770796,2025-06-21,Santander,Itaú Unibanco,***.385.***-56,Paquetá,AL
5e6a70ba-8aff-4aa6-afb7-c769f32caf9d,62cc1743-7090-4bca-9d37-9d58d79b582a,3348.75,PIX,341,341,2025-06-21 20:08:07.152241,2025-06-21,Itaú Unibanco,Itaú Unibanco,***.065.***-49,Barra,BA
95235afb-26be-4b81-b820-dbf797789d09,53df708e-c52c-40c3-a808-246522261c2a,591.41,Cartão,237,237,2025-06-21 10:33:30.833559,2025-06-21,Bradesco,Bradesco,***.340.***-10,São João do Soter,PE
49e004a0-3168-44b6-895a-51d6b087ee50,6c4f6216-ab70-47e7-968a-9498448d7ec6,5248.75,TED,104,237,2025-06-21 12:20:24.095179,2025-06-21,Caixa Econômica Federal,Bradesco,***.710.***-60,Ewbank da Câmara,MT
3133814a-5938-446d-ac53-3dced65191cd,6134b317-36db-4b31-8faa-fc2307e22251,1243.92,TED,001,001,2025-06-21 04:34:28.143939,2025-06-21,Banco do Brasil,Banco do Brasil,***.019.***-06,Serraria,SC
d1a71b6a-043d-4c94-862e-ad12085af941,ca4bf2db-d505-4c8b-abb7-4395ca1ea454,454.73,DOC,033,104,2025-06-21 04:59:48.940917,2025-06-21,Santander,Caixa Econômica Federal,***.364.***-09,Vera Mendes,PR
9fd7dd2c-a2f1-4431-a66a-db602fdc0146,2ac7da12-980e-493b-a77d-6d892519f19c,6976.28,Cartão,237,341,2025-06-21 07:31:17.238276,2025-06-21,Bradesco,Itaú Unibanco,***.975.***-88,Relvado,TO
f2b7f5bd-e43a-4e11-9ca1-3621f422a428,5ad360df-3121-4748-b9e8-aaae4338594b,2896.63,TED,001,104,2025-06-21 13:18:05.400025,2025-06-21,Banco do Brasil,Caixa Econômica Federal,***.136.***-37,Rio Paranaíba,MT
c0fd5422-59a6-4737-8c16-0f849760de7a,82fc522a-a558-4e27-aea0-08a5dd619512,1893.98,Cartão,341,341,2025-06-21 11:12:16.541430,2025-06-21,Itaú Unibanco,Itaú Unibanco,***.083.***-90,Ananás,SC
0e0160d3-5e13-40f2-b192-7a63a0bde1fc,361bef54-6330-4c3e-aa7a-aaba45ef7861,7655.72,DOC,104,237,2025-06-21 16:01:24.686119,2025-06-21,Caixa Econômica Federal,Bradesco,***.459.***-64,Gália,MA
841f4352-988c-46a5-8821-1646067ddf2c,b97169cf-f800-4a0b-b92e-dc6d7a0b10f9,1722.62,TED,104,033,2025-06-21 07:46:07.346124,2025-06-21,Caixa Econômica Federal,Santander,***.703.***-01,Alto Boa Vista,CE
76d122f2-9e3b-4cd0-a667-fcfad010dc8d,f92fb658-1205-465b-b87d-248c09c7e9bf,1269.95,Cartão,237,237,2025-06-21 20:10:47.751980,2025-06-21,Bradesco,Bradesco,***.563.***-95,Batalha,RN
be627836-906d-4034-83f5-e9f273dbf8e7,4d3a19b2-02d4-46fe-acf0-84ff27aa68a0,46.32,DOC,341,104,2025-06-21 00:45:15.412339,2025-06-21,Itaú Unibanco,Caixa Econômica Federal,***.309.***-48,Jaramataia,MG
44598eed-df58-43b8-83cd-0cfe60aa966a,ddfa58f6-4211-4d75-b400-4b188f1b403b,5736.27,DOC,104,033,2025-06-21 20:28:28.713353,2025-06-21,Caixa Econômica Federal,Santander,***.493.***-39,São Luís do Curu,RN
93aed0ef-6d95-4f8a-bf7b-f72ca9a73fb8,05d93cac-7cf1-4fe9-8417-ce63dce1836c,2656.39,Cartão,033,104,2025-06-21 19:49:05.157702,2025-06-21,Santander,Caixa Econômica Federal,***.125.***-40,Fazenda Nova,PR
ac0b0307-e3e2-49ad-9bf7-9ed9c2f263d3,05ec065c-67cd-4deb-b402-bf1bc42063b1,5372.93,TED,341,104,2025-06-21 15:14:14.860212,2025-06-21,Itaú Unibanco,Caixa Econômica Federal,***.751.***-07,Governador Celso Ramos,PE
326575ac-2da3-4089-b288-7cc87749f4f9,0a976a34-f4d8-4c61-9cd8-c3e2f1057a25,2739.3,PIX,033,001,2025-06-21 19:37:28.215823,2025-06-21,Santander,Banco do Brasil,***.391.***-77,Vera Cruz,AM
368ef57b-1a9d-4c31-a468-fec350dae120,b49cf7ed-feb4-4188-a8d7-5647bbdfef5a,6920.26,DOC,104,033,2025-06-21 09:13:47.863841,2025-06-21,Caixa Econômica Federal,Santander,***.563.***-39,Dom Cavati,BA
28bf2272-fa96-4720-a506-a1c32fcb5a9f,c879d23d-2a38-42e3-8f50-0e8d623ff4f4,7140.92,TED,104,341,2025-06-21 22:47:31.182441,2025-06-21,Caixa Econômica Federal,Itaú Unibanco,***.941.***-20,Ponte Branca,MG
787eaecf-53f7-45e6-a01f-6198d1e76dab,5ed41864-cebc-46f4-870a-a03bb9145543,3822.43,Cartão,237,237,2025-06-21 22:32:03.022192,2025-06-21,Bradesco,Bradesco,***.685.***-20,Ibiporã,RN
3143bb11-8256-4b3b-9a8f-1e0b5379c538,ed9ca66b-c3c2-4706-a20f-d07748f10611,6874.68,DOC,237,033,2025-06-21 10:03:13.318384,2025-06-21,Bradesco,Santander,***.368.***-15,Ouro Verde,RN
24f9e881-d05d-49fa-9fba-0aa312d6d83d,82845a10-ac7e-4d72-97ec-43290ab77d3d,5268.81,DOC,001,104,2025-06-21 08:50:37.162520,2025-06-21,Banco do Brasil,Caixa Econômica Federal,***.978.***-76,Glória D'Oeste,SC
fdce53ad-e9c1-43bf-a484-5cf4f4eb625f,e1554e9d-e29d-45e5-9b18-dbc5eddcd7d9,4873.92,PIX,104,104,2025-06-21 03:46:17.237542,2025-06-21,Caixa Econômica Federal,Caixa Econômica Federal,***.960.***-24,Itagimirim,RS
b4dbb75e-18c5-4025-9cca-4a17dc110bb2,b2381c1f-a070-4702-9b57-d285859d1df0,6830.67,PIX,104,104,2025-06-21 07:35:39.430753,2025-06-21,Caixa Econômica Federal,Caixa Econômica Federal,***.194.***-20,Benjamin Constant,SE
3bcecb64-6699-4b8e-8bdf-7cff5377bcc6,d58ee0e1-936c-404d-9a59-80cc1e3239a4,2314.89,Cartão,341,001,2025-06-21 17:31:32.944653,2025-06-21,Itaú Unibanco,Banco do Brasil,***.492.***-49,Nova Maringá,SP
1c8e33a1-8320-4c6a-90b2-9b77c5455ac7,c7838f3d-51ea-4810-bbbe-620fb64305b6,4986.71,Cartão,237,033,2025-06-21 07:11:49.701788,2025-06-21,Bradesco,Santander,***.457.***-20,Serra do Salitre,GO
f9edb02b-6b10-4f5f-a14d-4057259f023f,a41ec1cb-6ae7-4c1d-9efd-1b284f85640d,7652.36,PIX,033,033,2025-06-21 22:40:06.409797,2025-06-21,Santander,Santander,***.039.***-07,Chapadão do Lageado,MG
0e6a0521-7a6d-4a78-b058-6ef1742a0056,b9acc9f1-e36e-415c-8fb5-6a81ae5b8988,3333.3,TED,033,237,2025-06-21 03:47:10.075112,2025-06-21,Santander,Bradesco,***.674.***-80,Maurilândia,BA
910a02ae-3dad-4a21-8d23-b7499b3ff1b0,91c71bb8-f84a-4885-9919-7bcbe08a51c7,6193.68,Cartão,033,001,2025-06-21 05:49:30.276081,2025-06-21,Santander,Banco do Brasil,***.390.***-93,Rio das Pedras,GO
128898b2-b3b7-445b-b51f-467aaaf3a9a8,ddc96ed7-4139-4c92-8aff-4df4f11294b5,6114.62,TED,341,001,2025-06-21 07:38:47.399946,2025-06-21,Itaú Unibanco,Banco do Brasil,***.859.***-00,Novo Planalto,PI
